cid,title,cat,cat_path,page,langs,n_langs
KOP029106,2019 서울 외국인 관광객 환대주간,축제/공연/행사,축제/공연/행사 > 축제,34,KOP029106:한국어|ENP029106:영어|JPP029106:일본어|CNP029106:중국어 간체|TCP029106:중국어 번체,5
KOP029094,추억의 교복입고 벚꽃과 함께 추억사진 만들기,축제/공연/행사,축제/공연/행사 > 축제,34,KOP029094:한국어|ENP029094:영어|JPP029094:일본어|CNP029094:중국어 간체|TCP029094:중국어 번체,5
KOP029079,외국인 태권도 체험프로그램,축제/공연/행사,축제/공연/행사 > 축제,34,KOP029079:한국어|ENP029079:영어|JPP029079:일본어|CNP029079:중국어 간체|TCP029079:중국어 번체|RUP029079:러시아어,6
KOP029078,2019 남산골 태권도 상설공연,축제/공연/행사,축제/공연/행사 > 축제,34,KOP029078:한국어|ENP029078:영어|JPP029078:일본어|CNP029078:중국어 간체|TCP029078:중국어 번체|RUP029078:러시아어,6
KOP028964,남산골 양탕국,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028964:한국어|ENP028964:영어|JPP028964:일본어|CNP028964:중국어 간체|TCP028964:중국어 번체,5
KOP028959,한국 전통체험의 모든 것,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028959:한국어|JPP028959:일본어|CNP028959:중국어 간체|TCP028959:중국어 번체,4
KOP028941,응봉산 개나리축제 2019,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028941:한국어|ENP028941:영어|JPP028941:일본어|CNP028941:중국어 간체|TCP028941:중국어 번체,5
KOP028874,금천하모니벚꽃축제 2019,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028874:한국어|ENP028874:영어|JPP028874:일본어|CNP028874:중국어 간체|TCP028874:중국어 번체,5
KOP028870,제2회 양재천 벚꽃 등(燈) 축제,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028870:한국어|ENP028870:영어|JPP028870:일본어|CNP028870:중국어 간체|TCP028870:중국어 번체,5
KOP028825,문화비축기지 시즌마켓,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028825:한국어|ENP028825:영어|JPP028825:일본어|CNP028825:중국어 간체|TCP028825:중국어 번체,5
KOP028824,청계천 타임투어마켓,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028824:한국어|ENP028824:영어|JPP028824:일본어|CNP028824:중국어 간체|TCP028824:중국어 번체,5
KOP028822,DDP 청춘런웨이마켓,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028822:한국어|ENP028822:영어|JPP028822:일본어|CNP028822:중국어 간체|TCP028822:중국어 번체,5
KOP028820,반포 낭만달빛마켓,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028820:한국어|ENP028820:영어|JPP028820:일본어|CNP028820:중국어 간체|TCP028820:중국어 번체,5
KOP028819,여의도 월드나이트마켓,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028819:한국어|ENP028819:영어|JPP028819:일본어|CNP028819:중국어 간체|TCP028819:중국어 번체,5
KOP028797,2019 석촌호수 벚꽃축제,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028797:한국어|ENP028797:영어|JPP028797:일본어|CNP028797:중국어 간체|TCP028797:중국어 번체,5
KOP028795,창덕궁 인정전 내부관람,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028795:한국어|ENP028795:영어|JPP028795:일본어|CNP028795:중국어 간체|TCP028795:중국어 번체,5
KOP028775,제10회 디자인아트페어,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028775:한국어|ENP028775:영어|JPP028775:일본어|CNP028775:중국어 간체|TCP028775:중국어 번체,5
KOP028741,2019 서울장미축제,축제/공연/행사,축제/공연/행사 > 축제,34,KOP028741:한국어|ENP028741:영어|JPP028741:일본어|CNP028741:중국어 간체|TCP028741:중국어 번체,5
KOP028738,서울남산국악당 4월 기획공연,축제/공연/행사,축제/공연/행사 > 공연,34,KOP028738:한국어|ENP028738:영어|JPP028738:일본어|CNP028738:중국어 간체|TCP028738:중국어 번체,5
KOP028737,2019 서울밤도깨비야시장,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028737:한국어|ENP028737:영어|JPP028737:일본어|CNP028737:중국어 간체|TCP028737:중국어 번체|RUP028737:러시아어,6
KOP028682,21회 서울디저트페어 [벚꽃&amp;체리],축제/공연/행사,축제/공연/행사 > 축제,35,KOP028682:한국어|ENP028682:영어|JPP028682:일본어|CNP028682:중국어 간체|TCP028682:중국어 번체,5
KOP028655,제5회 궁중문화축전,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028655:한국어|ENP028655:영어|JPP028655:일본어|CNP028655:중국어 간체|TCP028655:중국어 번체,5
KOP028616,제15회 영등포 여의도 봄꽃축제,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028616:한국어|ENP028616:영어|JPP028616:일본어|CNP028616:중국어 간체|TCP028616:중국어 번체,5
KOP028615,2019 상반기 외국인국악아카데미,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028615:한국어|ENP028615:영어|JPP028615:일본어|CNP028615:중국어 간체|TCP028615:중국어 번체,5
KOP028566,서울일러스트레이션페어vol.7,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028566:한국어|ENP028566:영어|JPP028566:일본어|CNP028566:중국어 간체|TCP028566:중국어 번체,5
KOP028418,국악작곡연구회 제3회 정기연주회,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028418:한국어|ENP028418:영어|JPP028418:일본어|CNP028418:중국어 간체|TCP028418:중국어 번체,5
KOP028407,2019 DIY리폼박람회,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028407:한국어|ENP028407:영어|JPP028407:일본어|CNP028407:중국어 간체|TCP028407:중국어 번체,5
KOP028406,정월대보름과 친구들,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028406:한국어|ENP028406:영어|JPP028406:일본어|CNP028406:중국어 간체|TCP028406:중국어 번체,5
KOP028400,2019 롯데월드타워 국제 수직마라톤대회,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028400:한국어|ENP028400:영어|JPP028400:일본어|CNP028400:중국어 간체|TCP028400:중국어 번체,5
KOP028357,2019 서울 카페&amp;베이커리페어,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028357:한국어|ENP028357:영어|JPP028357:일본어|CNP028357:중국어 간체|TCP028357:중국어 번체,5
KOP028246,2019년 서울역사박물관 [설맞이 한마당],축제/공연/행사,축제/공연/행사 > 축제,35,KOP028246:한국어|ENP028246:영어|JPP028246:일본어|CNP028246:중국어 간체|TCP028246:중국어 번체,5
KOP028135,The Flower: 설렘충전소,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028135:한국어|ENP028135:영어|JPP028135:일본어|CNP028135:중국어 간체|TCP028135:중국어 번체,5
KOP028134,2019년 「박물관 배리어프리영화관」,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028134:한국어|ENP028134:영어|JPP028134:일본어|CNP028134:중국어 간체|TCP028134:중국어 번체,5
KOP028079,한강의 다리 사진전-나루에서 다리로,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028079:한국어|ENP028079:영어|JPP028079:일본어|CNP028079:중국어 간체|TCP028079:중국어 번체,5
KOP028032,20회 서울디저트페어 [초코&amp;딸기],축제/공연/행사,축제/공연/행사 > 축제,35,KOP028032:한국어|ENP028032:영어|JPP028032:일본어|CNP028032:중국어 간체|TCP028032:중국어 번체,5
KOP028014,영국에서 온 메이드인 조선: 북한 그래픽디자인 展,축제/공연/행사,축제/공연/행사 > 축제,35,KOP028014:한국어|ENP028014:영어|JPP028014:일본어|CNP028014:중국어 간체|TCP028014:중국어 번체,5
KOP027998,구구소란도(九九騷亂圖),축제/공연/행사,축제/공연/행사 > 축제,35,KOP027998:한국어|ENP027998:영어|JPP027998:일본어|CNP027998:중국어 간체|TCP027998:중국어 번체,5
KOP027881,"장충단에서 이간수문으로 흐르는 물길, 남소문동천 展",축제/공연/행사,축제/공연/행사 > 축제,35,KOP027881:한국어|ENP027881:영어|JPP027881:일본어|CNP027881:중국어 간체|TCP027881:중국어 번체,5
KOP027879,딜쿠샤와 호박목걸이 展,축제/공연/행사,축제/공연/행사 > 축제,35,KOP027879:한국어|ENP027879:영어|JPP027879:일본어|CNP027879:중국어 간체|TCP027879:중국어 번체,5
KOP027845,2019 코리아그랜드세일,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027845:한국어|ENP027845:영어|JPP027845:일본어|CNP027845:중국어 간체|TCP027845:중국어 번체,5
KOP027834,2018 서울광장 스케이트장,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027834:한국어|ENP027834:영어|JPP027834:일본어|CNP027834:중국어 간체|TCP027834:중국어 번체,5
KOP027650,제15회 서울아시테지겨울축제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027650:한국어|ENP027650:영어|JPP027650:일본어|CNP027650:중국어 간체|TCP027650:중국어 번체,5
KOP027482,19회 서울디저트페어 [딸기&amp;세계푸드전],축제/공연/행사,축제/공연/행사 > 축제,36,KOP027482:한국어|ENP027482:영어|JPP027482:일본어|CNP027482:중국어 간체|TCP027482:중국어 번체,5
KOP027467,"키스 해링 - 예술은 삶, 삶은 곧 예술",축제/공연/행사,축제/공연/행사 > 축제,36,KOP027467:한국어|ENP027467:영어|JPP027467:일본어|CNP027467:중국어 간체|TCP027467:중국어 번체,5
KOP027459,서울일러스트레이션페어W2018,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027459:한국어|ENP027459:영어|JPP027459:일본어|CNP027459:중국어 간체|TCP027459:중국어 번체,5
KOP027383,제35회 대한민국국제음악제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027383:한국어,1
KOP027352,"숭례문, 다시 세우다",축제/공연/행사,축제/공연/행사 > 축제,36,KOP027352:한국어|ENP027352:영어|JPP027352:일본어|CNP027352:중국어 간체|TCP027352:중국어 번체,5
KOP027351,"경강, 광나루에서 양화진까지",축제/공연/행사,축제/공연/행사 > 축제,36,KOP027351:한국어|ENP027351:영어|JPP027351:일본어|CNP027351:중국어 간체|TCP027351:중국어 번체,5
KOP027321,"김홍도  Alive: Sight, Insight",축제/공연/행사,축제/공연/행사 > 축제,36,KOP027321:한국어|ENP027321:영어|JPP027321:일본어|CNP027321:중국어 간체|TCP027321:중국어 번체,5
KOP027301,2018 산타런,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027301:한국어|ENP027301:영어|JPP027301:일본어|CNP027301:중국어 간체|TCP027301:중국어 번체,5
KOP027297,2018 서울사진축제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027297:한국어|ENP027297:영어|JPP027297:일본어|CNP027297:중국어 간체|TCP027297:중국어 번체,5
KOP027295,한옥한글,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027295:한국어|ENP027295:영어|JPP027295:일본어|CNP027295:중국어 간체|TCP027295:중국어 번체,5
KOP027256,외국인 템플스테이 주간,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027256:한국어|ENP027256:영어|JPP027256:일본어|CNP027256:중국어 간체|TCP027256:중국어 번체,5
KOP027187,제4회 글로벌 프렌즈쉽 페스티벌,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027187:한국어|ENP027187:영어|JPP027187:일본어|CNP027187:중국어 간체|TCP027187:중국어 번체,5
KOP027045,2018 종묘추향대제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP027045:한국어|ENP027045:영어|JPP027045:일본어|CNP027045:중국어 간체|TCP027045:중국어 번체,5
KOP026951,제5회 서울김장문화제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP026951:한국어|ENP026951:영어|JPP026951:일본어|CNP026951:중국어 간체|TCP026951:중국어 번체,5
KOP026856,시티 오브 러브: 서울로7017,축제/공연/행사,축제/공연/행사 > 축제,36,KOP026856:한국어|ENP026856:영어|JPP026856:일본어|CNP026856:중국어 간체|TCP026856:중국어 번체,5
KOP026847,제6회 한양도성문화제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP026847:한국어|ENP026847:영어|JPP026847:일본어|CNP026847:중국어 간체|TCP026847:중국어 번체,5
KOP026732,제12회 궁중과 사대부가의 전통음식축제,축제/공연/행사,축제/공연/행사 > 축제,36,KOP026732:한국어|ENP026732:영어|JPP026732:일본어|CNP026732:중국어 간체|TCP026732:중국어 번체,5
KOP026730,2018 가락몰 페스티벌,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026730:한국어|ENP026730:영어|JPP026730:일본어|CNP026730:중국어 간체|TCP026730:중국어 번체,5
KOP026694,제17회 서울억새축제,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026694:한국어|ENP026694:영어|JPP026694:일본어|CNP026694:중국어 간체|TCP026694:중국어 번체,5
KOP026691,서울역사박물관과 함께하는 &lt;한가위 한마당&gt;,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026691:한국어,1
KOP026686,2018 정조대왕 능행차 공동재현,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026686:한국어|ENP026686:영어|JPP026686:일본어|CNP026686:중국어 간체|TCP026686:중국어 번체,5
KOP026685,2018 서울정원박람회,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026685:한국어|ENP026685:영어|JPP026685:일본어|CNP026685:중국어 간체|TCP026685:중국어 번체,5
KOP026650,2018 이태원지구촌축제,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026650:한국어|ENP026650:영어|JPP026650:일본어|CNP026650:중국어 간체|TCP026650:중국어 번체,5
KOP026585,2018 종로한복축제,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026585:한국어|ENP026585:영어|JPP026585:일본어|CNP026585:중국어 간체|TCP026585:중국어 번체,5
KOP026576,제13회 육의전 축제,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026576:한국어|ENP026576:영어|JPP026576:일본어|CNP026576:중국어 간체|TCP026576:중국어 번체,5
KOP026566,서울거리예술축제 2018,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026566:한국어|ENP026566:영어|JPP026566:일본어|CNP026566:중국어 간체|TCP026566:중국어 번체,5
KOP026517,제7회 라틴아메리카 축제,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026517:한국어|ENP026517:영어|JPP026517:일본어|CNP026517:중국어 간체|TCP026517:중국어 번체,5
KOP026499,너랑나랑우리랑 역사야 놀자,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026499:한국어,1
KOP026492,2018 서울디자인클라우드,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026492:한국어|ENP026492:영어|JPP026492:일본어|CNP026492:중국어 간체|TCP026492:중국어 번체,5
KOP026424,2018 한가위 박물관 큰잔치,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026424:한국어|ENP026424:영어|JPP026424:일본어|CNP026424:중국어 간체|TCP026424:중국어 번체,5
KOP026393,메이드 인 청계천:대중문화 &#039;빽판&#039;의 시대 展,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026393:한국어|ENP026393:영어|JPP026393:일본어|CNP026393:중국어 간체|TCP026393:중국어 번체,5
KOP026381,2018년 「토요 배리어프리영화관」,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026381:한국어,1
KOP026380,"청년문화의 개척지, 신촌(新村)",축제/공연/행사,축제/공연/행사 > 축제,37,KOP026380:한국어|ENP026380:영어|JPP026380:일본어|CNP026380:중국어 간체|TCP026380:중국어 번체,5
KOP026362,2018 서울 세계도시 문화축제,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026362:한국어|ENP026362:영어|JPP026362:일본어|CNP026362:중국어 간체|TCP026362:중국어 번체,5
KOP026361,2018 런온 서울,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026361:한국어|ENP026361:영어|JPP026361:일본어|CNP026361:중국어 간체|TCP026361:중국어 번체,5
KOP026340,2018 거리예술마켓_문화비축기지,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026340:한국어|ENP026340:영어|JPP026340:일본어|CNP026340:중국어 간체|TCP026340:중국어 번체,5
KOP026339,2018 서초 서리풀페스티벌,축제/공연/행사,축제/공연/행사 > 축제,37,KOP026339:한국어|ENP026339:영어|JPP026339:일본어|CNP026339:중국어 간체|TCP026339:중국어 번체,5
KOP026273,서울세계불꽃축제 2018,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026273:한국어|ENP026273:영어|JPP026273:일본어|CNP026273:중국어 간체|TCP026273:중국어 번체,5
KOP026270,2018 서울아리랑페스티벌,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026270:한국어|ENP026270:영어|JPP026270:일본어|CNP026270:중국어 간체|TCP026270:중국어 번체,5
KOP026249,제7회 세계거리춤축제,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026249:한국어|ENP026249:영어|JPP026249:일본어|CNP026249:중국어 간체|TCP026249:중국어 번체,5
KOP026248,제1회 컬쳐 브릿지 프로젝트,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026248:한국어|ENP026248:영어|JPP026248:일본어|CNP026248:중국어 간체|TCP026248:중국어 번체,5
KOP026247,2019 사직대제,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026247:한국어|ENP026247:영어|JPP026247:일본어|CNP026247:중국어 간체|TCP026247:중국어 번체|RUP026247:러시아어,6
KOP026246,2018 서울 북 페스티벌,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026246:한국어|ENP026246:영어|JPP026246:일본어|CNP026246:중국어 간체|TCP026246:중국어 번체,5
KOP026212,2018 한성백제문화제,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026212:한국어|ENP026212:영어|JPP026212:일본어|CNP026212:중국어 간체|TCP026212:중국어 번체,5
KOP026187,서울이 물에 빠져든 날,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026187:한국어|ENP026187:영어|JPP026187:일본어|CNP026187:중국어 간체|TCP026187:중국어 번체,5
KOP026186,88 올림픽과 서울,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026186:한국어|ENP026186:영어|JPP026186:일본어|CNP026186:중국어 간체|TCP026186:중국어 번체,5
KOP026134,메이커 페어 서울 2018,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026134:한국어|ENP026134:영어|JPP026134:일본어|CNP026134:중국어 간체|TCP026134:중국어 번체,5
KOP026111,Summer 호러(오싹) 나이트투어,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026111:한국어,1
KOP026086,제18회 서울국제뉴미디어페스티벌,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026086:한국어|ENP026086:영어|JPP026086:일본어|CNP026086:중국어 간체|TCP026086:중국어 번체,5
KOP026083,아날로그(35mm필름)감성영화제,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026083:한국어,1
KOP026082,제3회 남산 한국의 맛 축제,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026082:한국어|ENP026082:영어|JPP026082:일본어|CNP026082:중국어 간체|TCP026082:중국어 번체,5
KOP026078,The Seed of New Society_미래의 씨앗,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026078:한국어|ENP026078:영어|JPP026078:일본어|CNP026078:중국어 간체|TCP026078:중국어 번체,5
KOP026036,남산골 바캉스 시즌2,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026036:한국어|ENP026036:영어|JPP026036:일본어|CNP026036:중국어 간체|TCP026036:중국어 번체,5
KOP026034,핸디아티코리아,축제/공연/행사,축제/공연/행사 > 축제,38,KOP026034:한국어,1
KOP025999,2018 서울달리기대회,축제/공연/행사,축제/공연/행사 > 축제,38,KOP025999:한국어|ENP025999:영어|JPP025999:일본어|CNP025999:중국어 간체|TCP025999:중국어 번체,5
KOP025986,2018 서울 문화로 바캉스,축제/공연/행사,축제/공연/행사 > 축제,38,KOP025986:한국어|ENP025986:영어|JPP025986:일본어|CNP025986:중국어 간체|TCP025986:중국어 번체,5
KOP025961,2018 서울 물순환 시민문화제(빗물축제),축제/공연/행사,축제/공연/행사 > 축제,38,KOP025961:한국어|ENP025961:영어|JPP025961:일본어|CNP025961:중국어 간체|TCP025961:중국어 번체,5
KOP025874,백인제가옥 야간개장,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025874:한국어|ENP025874:영어|JPP025874:일본어|CNP025874:중국어 간체|TCP025874:중국어 번체,5
KOP025850,제6회 국악관현악축제,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025850:한국어|ENP025850:영어|JPP025850:일본어|CNP025850:중국어 간체|TCP025850:중국어 번체,5
KOP025776,서울로7017 여름 프로그램,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025776:한국어|ENP025776:영어|JPP025776:일본어|CNP025776:중국어 간체|TCP025776:중국어 번체,5
KOP025771,로메로 브리토 한국 특별展,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025771:한국어|ENP025771:영어|JPP025771:일본어|CNP025771:중국어 간체|TCP025771:중국어 번체,5
KOP025766,오! 에르베 튈레 색색깔깔展,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025766:한국어|ENP025766:영어|JPP025766:일본어|CNP025766:중국어 간체|TCP025766:중국어 번체,5
KOP025709,2018 아시아프&amp;히든아티스트 페스티벌,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025709:한국어|ENP025709:영어|JPP025709:일본어|CNP025709:중국어 간체|TCP025709:중국어 번체,5
KOP025701,서울의 선거 풍경,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025701:한국어|ENP025701:영어|JPP025701:일본어|CNP025701:중국어 간체|TCP025701:중국어 번체,5
KOP025700,"모네, 빛을 그리다展 Ⅱ",축제/공연/행사,축제/공연/행사 > 축제,39,KOP025700:한국어|ENP025700:영어|JPP025700:일본어|CNP025700:중국어 간체|TCP025700:중국어 번체,5
KOP025680,서울프린지페스티벌 2018,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025680:한국어|ENP025680:영어|JPP025680:일본어|CNP025680:중국어 간체|TCP025680:중국어 번체,5
KOP025675,2018 마포국악페스티벌 온고지신,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025675:한국어|ENP025675:영어|JPP025675:일본어|CNP025675:중국어 간체|TCP025675:중국어 번체,5
KOP025658,제6회 서울국제하모니카페스티벌,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025658:한국어|ENP025658:영어|JPP025658:일본어|CNP025658:중국어 간체|TCP025658:중국어 번체,5
KOP025653,제26회 아시테지 국제여름축제,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025653:한국어|ENP025653:영어|JPP025653:일본어|CNP025653:중국어 간체|TCP025653:중국어 번체,5
KOP025650,제3회 충무로뮤지컬영화제,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025650:한국어|ENP025650:영어|JPP025650:일본어|CNP025650:중국어 간체|TCP025650:중국어 번체,5
KOP025643,2018 국립극장 &lt;여우락 페스티벌&gt;,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025643:한국어|ENP025643:영어|JPP025643:일본어|CNP025643:중국어 간체|TCP025643:중국어 번체,5
KOP025642,2018 한강몽땅 여름축제,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025642:한국어|ENP025642:영어|JPP025642:일본어|CNP025642:중국어 간체|TCP025642:중국어 번체,5
KOP025629,칸의 제국 몽골,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025629:한국어|ENP025629:영어|JPP025629:일본어|CNP025629:중국어 간체|TCP025629:중국어 번체,5
KOP025624,2018 서울국제도서전,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025624:한국어|ENP025624:영어|JPP025624:일본어|CNP025624:중국어 간체|TCP025624:중국어 번체,5
KOP025622,제21회 대한민국 관광기념품 공모전,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025622:한국어,1
KOP025620,제33회 한국국제관광전,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025620:한국어|ENP025620:영어|JPP025620:일본어|CNP025620:중국어 간체|TCP025620:중국어 번체,5
KOP025606,2018 성북동 문화재 야행,축제/공연/행사,축제/공연/행사 > 축제,39,KOP025606:한국어|ENP025606:영어|JPP025606:일본어|CNP025606:중국어 간체|TCP025606:중국어 번체,5
KOP025605,2018 서울썸머세일,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025605:한국어|ENP025605:영어|JPP025605:일본어|CNP025605:중국어 간체|TCP025605:중국어 번체|RUP025605:러시아어,6
KOP025592,서울일러스트레이션페어 2018,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025592:한국어|ENP025592:영어|JPP025592:일본어|CNP025592:중국어 간체|TCP025592:중국어 번체,5
KOP025581,2018 단오 맞이 풍물놀이 한마당,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025581:한국어|ENP025581:영어|JPP025581:일본어|CNP025581:중국어 간체|TCP025581:중국어 번체,5
KOP025575,17회 서울디저트페어,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025575:한국어|ENP025575:영어|JPP025575:일본어|CNP025575:중국어 간체|TCP025575:중국어 번체,5
KOP025561,서울코믹콘,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025561:한국어|ENP025561:영어|JPP025561:일본어|CNP025561:중국어 간체|TCP025561:중국어 번체,5
KOP025510,남산골 밤마실 시즌2,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025510:한국어|ENP025510:영어|JPP025510:일본어|CNP025510:중국어 간체|TCP025510:중국어 번체,5
KOP025506,제18회 서울대공원 장미원축제,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025506:한국어|ENP025506:영어|JPP025506:일본어|CNP025506:중국어 간체|TCP025506:중국어 번체,5
KOP025501,제16회 국제차문화대전,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025501:한국어|ENP025501:영어|JPP025501:일본어|CNP025501:중국어 간체|TCP025501:중국어 번체,5
KOP025497,2018 대한민국 라면박람회,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025497:한국어|ENP025497:영어|JPP025497:일본어|CNP025497:중국어 간체|TCP025497:중국어 번체,5
KOP025496,2018 문화가 흐르는 서울광장,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025496:한국어|ENP025496:영어|JPP025496:일본어|CNP025496:중국어 간체|TCP025496:중국어 번체,5
KOP025423,2018 경복궁 별빛야행,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025423:한국어|ENP025423:영어|JPP025423:일본어|CNP025423:중국어 간체|TCP025423:중국어 번체,5
KOP025397,2018 예술로 산책로,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025397:한국어|ENP025397:영어|JPP025397:일본어|CNP025397:중국어 간체|TCP025397:중국어 번체,5
KOP025391,서울아프리카페스티벌 2018,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025391:한국어|ENP025391:영어|JPP025391:일본어|CNP025391:중국어 간체|TCP025391:중국어 번체,5
KOP025388,한양도성 다산성곽길 예술문화제 2018,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025388:한국어|ENP025388:영어|JPP025388:일본어|CNP025388:중국어 간체|TCP025388:중국어 번체,5
KOP025374,박물관 토요음악회,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025374:한국어|ENP025374:영어|JPP025374:일본어|CNP025374:중국어 간체|TCP025374:중국어 번체,5
KOP025373,서울-예테보리 국제교류전 &lt;br&gt;&lt;아이 캔 두잇! (I Can Do It!)&gt;,축제/공연/행사,축제/공연/행사,40,KOP025373:한국어|ENP025373:영어|JPP025373:일본어|CNP025373:중국어 간체|TCP025373:중국어 번체,5
KOP025329,&lt;이상한 나라의 괴짜들 : Geek Zone&gt;,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025329:한국어|ENP025329:영어|JPP025329:일본어|CNP025329:중국어 간체|TCP025329:중국어 번체,5
KOP025322,2018 대학로거리공연축제 ‘D.FESTA&#039;,축제/공연/행사,축제/공연/행사 > 축제,40,KOP025322:한국어|ENP025322:영어|JPP025322:일본어|CNP025322:중국어 간체|TCP025322:중국어 번체,5
